country,year,"Fertility rate, total (births per woman)","GDP per capita, PPP (constant 2021 international $)","Life expectancy at birth, total (years)","Mortality rate, infant (per 1,000 live births)",Population density (people per sq. km of land area),Population growth (annual %),"Population, total",Poverty headcount ratio at national poverty lines (% of population),Rural population (% of total population),Urban population (% of total population),"Agriculture, forestry, and fishing, value added (percent of GDP)",Crop production index (2014-2016 = 100),mobile_money_transactions_x,Food supply quantity (kg/capita/yr)_Cereals - Excluding Beer,Food supply quantity (kg/capita/yr)_Starchy Roots,foodSupply_stability,Rural Access to Electricity(Percent of Population),Mobile Cellular Subscriptions (per 100 people),Fixed Broadband Subsciptions (per 100 people),mobile_money_transactions_y
SGP,2016,1.2,110927.693046369,82.8463414634146,2.2,7908.72073342736,1.29743609938602,5607283.0,,0.0,100.0,0.0315798285659967,98.96,,,,,100.0,148.123236,28.5393,
SGP,2016,1.2,110927.693046369,82.8463414634146,2.2,7908.72073342736,1.29743609938602,5607283.0,,0.0,100.0,0.0315798285659967,98.96,,,,,100.0,148.123236,28.5393,
SGP,2016,1.2,110927.693046369,82.8463414634146,2.2,7908.72073342736,1.29743609938602,5607283.0,,0.0,100.0,0.0315798285659967,98.96,,,,,100.0,148.123236,28.5393,
SGP,2016,1.2,110927.693046369,82.8463414634146,2.2,7908.72073342736,1.29743609938602,5607283.0,,0.0,100.0,0.0315798285659967,98.96,,,,,100.0,148.123236,28.5393,
SGP,2017,1.16,115831.111509588,83.0951219512195,2.1,7882.37780898876,0.0885954699924263,5612253.0,,0.0,100.0,0.030800882002243,100.12,,,,,100.0,145.4058271,26.3326,
SGP,2017,1.16,115831.111509588,83.0951219512195,2.1,7882.37780898876,0.0885954699924263,5612253.0,,0.0,100.0,0.030800882002243,100.12,,,,,100.0,145.4058271,26.3326,
SGP,2017,1.16,115831.111509588,83.0951219512195,2.1,7882.37780898876,0.0885954699924263,5612253.0,,0.0,100.0,0.030800882002243,100.12,,,,,100.0,145.4058271,26.3326,
SGP,2017,1.16,115831.111509588,83.0951219512195,2.1,7882.37780898876,0.0885954699924263,5612253.0,,0.0,100.0,0.030800882002243,100.12,,,,,100.0,145.4058271,26.3326,
SGP,2018,1.14,119343.145527918,83.2975609756098,2.1,7897.30532212885,0.469704298714121,5638676.0,,0.0,100.0,0.0301356082701394,106.1,,,,,100.0,147.3617155,26.5087,
SGP,2018,1.14,119343.145527918,83.2975609756098,2.1,7897.30532212885,0.469704298714121,5638676.0,,0.0,100.0,0.0301356082701394,106.1,,,,,100.0,147.3617155,26.5087,
SGP,2018,1.14,119343.145527918,83.2975609756098,2.1,7897.30532212885,0.469704298714121,5638676.0,,0.0,100.0,0.0301356082701394,106.1,,,,,100.0,147.3617155,26.5087,
SGP,2018,1.14,119343.145527918,83.2975609756098,2.1,7897.30532212885,0.469704298714121,5638676.0,,0.0,100.0,0.0301356082701394,106.1,,,,,100.0,147.3617155,26.5087,
SGP,2019,1.14,119572.277084107,83.5951219512195,2.0,7965.87849162011,1.14428330688929,5703569.0,,0.0,100.0,0.0321888370280154,107.4,,,,,100.0,154.0006188,26.5276,
SGP,2019,1.14,119572.277084107,83.5951219512195,2.0,7965.87849162011,1.14428330688929,5703569.0,,0.0,100.0,0.0321888370280154,107.4,,,,,100.0,154.0006188,26.5276,
SGP,2019,1.14,119572.277084107,83.5951219512195,2.0,7965.87849162011,1.14428330688929,5703569.0,,0.0,100.0,0.0321888370280154,107.4,,,,,100.0,154.0006188,26.5276,
SGP,2019,1.14,119572.277084107,83.5951219512195,2.0,7965.87849162011,1.14428330688929,5703569.0,,0.0,100.0,0.0321888370280154,107.4,,,,,100.0,154.0006188,26.5276,
SGP,2020,1.1,115304.149458638,83.5439024390244,1.9,7918.95125348189,-0.311904961250833,5685807.0,,0.0,100.0,0.0327869668385027,101.67,,,,,100.0,142.8931601,26.8623,
SGP,2020,1.1,115304.149458638,83.5439024390244,1.9,7918.95125348189,-0.311904961250833,5685807.0,,0.0,100.0,0.0327869668385027,101.67,,,,,100.0,142.8931601,26.8623,
SGP,2020,1.1,115304.149458638,83.5439024390244,1.9,7918.95125348189,-0.311904961250833,5685807.0,,0.0,100.0,0.0327869668385027,101.67,,,,,100.0,142.8931601,26.8623,
SGP,2020,1.1,115304.149458638,83.5439024390244,1.9,7918.95125348189,-0.311904961250833,5685807.0,,0.0,100.0,0.0327869668385027,101.67,,,,,100.0,142.8931601,26.8623,
SGP,2021,1.12,131864.092335522,83.0926829268293,1.9,7595.49582172702,-4.17033630017526,5453566.0,,0.0,100.0,0.0307258905921678,104.66,,,,,100.0,147.480416,27.5211,
SGP,2021,1.12,131864.092335522,83.0926829268293,1.9,7595.49582172702,-4.17033630017526,5453566.0,,0.0,100.0,0.0307258905921678,104.66,,,,,100.0,147.480416,27.5211,
SGP,2021,1.12,131864.092335522,83.0926829268293,1.9,7595.49582172702,-4.17033630017526,5453566.0,,0.0,100.0,0.0307258905921678,104.66,,,,,100.0,147.480416,27.5211,
SGP,2021,1.12,131864.092335522,83.0926829268293,1.9,7595.49582172702,-4.17033630017526,5453566.0,,0.0,100.0,0.0307258905921678,104.66,,,,,100.0,147.480416,27.5211,
SGP,2022,1.04,132468.930252646,82.8951219512195,1.8,7851.00557103064,3.30862052439523,5637022.0,,0.0,100.0,0.0265267659870693,90.86,,,,,100.0,156.4790531,27.6767,
SGP,2022,1.04,132468.930252646,82.8951219512195,1.8,7851.00557103064,3.30862052439523,5637022.0,,0.0,100.0,0.0265267659870693,90.86,,,,,100.0,156.4790531,27.6767,
SGP,2022,1.04,132468.930252646,82.8951219512195,1.8,7851.00557103064,3.30862052439523,5637022.0,,0.0,100.0,0.0265267659870693,90.86,,,,,100.0,156.4790531,27.6767,
SGP,2022,1.04,132468.930252646,82.8951219512195,1.8,7851.00557103064,3.30862052439523,5637022.0,,0.0,100.0,0.0265267659870693,90.86,,,,,100.0,156.4790531,27.6767,
SGP,2023,0.97,127543.55475211,82.8951219512195,1.7,,4.85831607781442,5917648.0,,0.0,100.0,0.0290657823856606,,,,,,,,27.1873,
SGP,2023,0.97,127543.55475211,82.8951219512195,1.7,,4.85831607781442,5917648.0,,0.0,100.0,0.0290657823856606,,,,,,,,27.1873,
SGP,2023,0.97,127543.55475211,82.8951219512195,1.7,,4.85831607781442,5917648.0,,0.0,100.0,0.0290657823856606,,,,,,,,27.1873,
SGP,2023,0.97,127543.55475211,82.8951219512195,1.7,,4.85831607781442,5917648.0,,0.0,100.0,0.0290657823856606,,,,,,,,27.1873,
SGP,2024,,,,,,,,,,,,,,,,,,,,
THA,2011,1.571,16765.7514024823,75.302,11.7,135.072536162383,0.621807948253872,69007208.0,13.2,55.302,44.698,11.5917917775207,99.15,,201.38,11.19,24.801893476104244,99.0,112.714004,5.64434,
THA,2012,1.563,17869.0021183963,75.59,11.3,135.912031944254,0.619591346751357,69436098.0,12.6,54.555,45.445,11.5041001535767,106.02,,204.38,14.17,23.980982465279176,98.8,122.9260548,6.50814,
THA,2013,1.526,18241.7768708,75.96,11.0,136.712626984282,0.587325698680648,69845114.0,10.9,53.807,46.193,11.3222153379773,105.04,,203.11,13.85,19.86677175587497,99.0,134.8819857,7.43359,
THA,2014,1.484,18323.9627436667,76.279,10.6,137.439305917125,0.530129864137193,70216367.0,10.5,53.057,46.943,10.0889216151042,103.13,,193.54,13.45,4.724935978406104,99.2,138.7860081,7.74748,
THA,2015,1.451,18811.3284521707,76.563,10.3,138.07433106931,0.460976294059414,70540795.0,7.2,52.306,47.694,8.87272364786793,96.14,,193.63,14.3,5.242448855261978,99.5,146.4441042,8.83035,
THA,2016,1.4,19369.9198558946,76.769,10.0,138.698821664155,0.451266062797186,70859841.0,8.6,51.552,48.448,8.47807696285562,100.72,43280.28,191.6,12.86,5.999322461748379,99.9,169.4859395,10.1877,43280.28
THA,2016,1.4,19369.9198558946,76.769,10.0,138.698821664155,0.451266062797186,70859841.0,8.6,51.552,48.448,8.47807696285562,100.72,43280.28,191.6,12.86,5.999322461748379,99.9,169.4859395,10.1877,0.296636603
THA,2016,1.4,19369.9198558946,76.769,10.0,138.698821664155,0.451266062797186,70859841.0,8.6,51.552,48.448,8.47807696285562,100.72,0.296636603,191.6,12.86,5.999322461748379,99.9,169.4859395,10.1877,43280.28
THA,2016,1.4,19369.9198558946,76.769,10.0,138.698821664155,0.451266062797186,70859841.0,8.6,51.552,48.448,8.47807696285562,100.72,0.296636603,191.6,12.86,5.999322461748379,99.9,169.4859395,10.1877,0.296636603
THA,2017,1.363,20093.963199274,76.989,9.6,139.286709467791,0.422963510133952,71160187.0,7.9,50.8,49.2,8.40641258665047,102.94,68063.36,188.29,12.48,5.515861673396126,99.9,171.4147843,11.5345,68063.36
THA,2017,1.363,20093.963199274,76.989,9.6,139.286709467791,0.422963510133952,71160187.0,7.9,50.8,49.2,8.40641258665047,102.94,68063.36,188.29,12.48,5.515861673396126,99.9,171.4147843,11.5345,0.439439838
THA,2017,1.363,20093.963199274,76.989,9.6,139.286709467791,0.422963510133952,71160187.0,7.9,50.8,49.2,8.40641258665047,102.94,0.439439838,188.29,12.48,5.515861673396126,99.9,171.4147843,11.5345,68063.36
THA,2017,1.363,20093.963199274,76.989,9.6,139.286709467791,0.422963510133952,71160187.0,7.9,50.8,49.2,8.40641258665047,102.94,0.439439838,188.29,12.48,5.515861673396126,99.9,171.4147843,11.5345,0.439439838
THA,2018,1.323,20879.1601782531,77.19,9.4,139.709289670966,0.302929452489855,71376079.0,9.9,50.051,49.949,8.20181926195524,106.38,114091.67,192.88,12.07,2.220713849202823,99.7,175.8777812,12.8741,114091.67
THA,2018,1.323,20879.1601782531,77.19,9.4,139.709289670966,0.302929452489855,71376079.0,9.9,50.051,49.949,8.20181926195524,106.38,114091.67,192.88,12.07,2.220713849202823,99.7,175.8777812,12.8741,0.696813534
THA,2018,1.323,20879.1601782531,77.19,9.4,139.709289670966,0.302929452489855,71376079.0,9.9,50.051,49.949,8.20181926195524,106.38,0.696813534,192.88,12.07,2.220713849202823,99.7,175.8777812,12.8741,114091.67
THA,2018,1.323,20879.1601782531,77.19,9.4,139.709289670966,0.302929452489855,71376079.0,9.9,50.051,49.949,8.20181926195524,106.38,0.696813534,192.88,12.07,2.220713849202823,99.7,175.8777812,12.8741,0.696813534
THA,2019,1.285,21277.08251178,77.197,9.1,139.995441288731,0.204609851692418,71522271.0,6.2,49.308,50.692,8.1285680400948,102.51,170587.92,191.01,13.63,2.061181699909419,99.9,181.7670258,14.1338,170587.92
THA,2019,1.285,21277.08251178,77.197,9.1,139.995441288731,0.204609851692418,71522271.0,6.2,49.308,50.692,8.1285680400948,102.51,170587.92,191.01,13.63,2.061181699909419,99.9,181.7670258,14.1338,1.010043002
THA,2019,1.285,21277.08251178,77.197,9.1,139.995441288731,0.204609851692418,71522271.0,6.2,49.308,50.692,8.1285680400948,102.51,1.010043002,191.01,13.63,2.061181699909419,99.9,181.7670258,14.1338,170587.92
THA,2019,1.285,21277.08251178,77.197,9.1,139.995441288731,0.204609851692418,71522271.0,6.2,49.308,50.692,8.1285680400948,102.51,1.010043002,191.01,13.63,2.061181699909419,99.9,181.7670258,14.1338,1.010043002
THA,2020,1.259,19956.5473513659,77.331,8.8,140.228785061364,0.166540794566251,71641484.0,6.8,48.57,51.43,8.70285214673554,97.97,260622.62,196.38,12.63,2.952028116404244,100.0,162.7043297,16.0218,260622.62
THA,2020,1.259,19956.5473513659,77.331,8.8,140.228785061364,0.166540794566251,71641484.0,6.8,48.57,51.43,8.70285214673554,97.97,260622.62,196.38,12.63,2.952028116404244,100.0,162.7043297,16.0218,1.664119644
THA,2020,1.259,19956.5473513659,77.331,8.8,140.228785061364,0.166540794566251,71641484.0,6.8,48.57,51.43,8.70285214673554,97.97,1.664119644,196.38,12.63,2.952028116404244,100.0,162.7043297,16.0218,260622.62
THA,2020,1.259,19956.5473513659,77.331,8.8,140.228785061364,0.166540794566251,71641484.0,6.8,48.57,51.43,8.70285214673554,97.97,1.664119644,196.38,12.63,2.952028116404244,100.0,162.7043297,16.0218,1.664119644
THA,2021,1.234,20245.2424111271,77.606,8.5,140.396821233534,0.119758274714782,71727332.0,6.3,47.837,52.163,8.69189456711264,102.1,413014.7129,201.86,13.33,5.248983711161628,100.0,168.7823161,17.3169,413014.7129
THA,2021,1.234,20245.2424111271,77.606,8.5,140.396821233534,0.119758274714782,71727332.0,6.3,47.837,52.163,8.69189456711264,102.1,413014.7129,201.86,13.33,5.248983711161628,100.0,168.7823161,17.3169,2.551267141
THA,2021,1.234,20245.2424111271,77.606,8.5,140.396821233534,0.119758274714782,71727332.0,6.3,47.837,52.163,8.69189456711264,102.1,2.551267141,201.86,13.33,5.248983711161628,100.0,168.7823161,17.3169,413014.7129
THA,2021,1.234,20245.2424111271,77.606,8.5,140.396821233534,0.119758274714782,71727332.0,6.3,47.837,52.163,8.69189456711264,102.1,2.551267141,201.86,13.33,5.248983711161628,100.0,168.7823161,17.3169,2.551267141
THA,2022,1.221,20741.5235270511,75.291,8.3,140.412474309538,0.0111485454856964,71735329.0,,47.111,52.889,8.72463857350797,106.6,527863.3017,204.24,13.61,5.67672264603779,100.0,176.3169269,17.5126,527863.3017
THA,2022,1.221,20741.5235270511,75.291,8.3,140.412474309538,0.0111485454856964,71735329.0,,47.111,52.889,8.72463857350797,106.6,527863.3017,204.24,13.61,5.67672264603779,100.0,176.3169269,17.5126,3.037535079
THA,2022,1.221,20741.5235270511,75.291,8.3,140.412474309538,0.0111485454856964,71735329.0,,47.111,52.889,8.72463857350797,106.6,3.037535079,204.24,13.61,5.67672264603779,100.0,176.3169269,17.5126,527863.3017
THA,2022,1.221,20741.5235270511,75.291,8.3,140.412474309538,0.0111485454856964,71735329.0,,47.111,52.889,8.72463857350797,106.6,3.037535079,204.24,13.61,5.67672264603779,100.0,176.3169269,17.5126,3.037535079
THA,2023,1.212,21142.6643331162,76.412,8.0,,-0.0458651887192549,71702435.0,,46.392,53.608,8.57620656757898,,608616.5611,,,,100.0,,16.0162,608616.5611
THA,2023,1.212,21142.6643331162,76.412,8.0,,-0.0458651887192549,71702435.0,,46.392,53.608,8.57620656757898,,608616.5611,,,,100.0,,16.0162,3.396067895
THA,2023,1.212,21142.6643331162,76.412,8.0,,-0.0458651887192549,71702435.0,,46.392,53.608,8.57620656757898,,3.396067895,,,,100.0,,16.0162,608616.5611
THA,2023,1.212,21142.6643331162,76.412,8.0,,-0.0458651887192549,71702435.0,,46.392,53.608,8.57620656757898,,3.396067895,,,,100.0,,16.0162,3.396067895
THA,2024,,,,,,,,,,,,,,,,,,,,
VNM,2011,1.927,7652.61895672271,73.713,16.3,282.390144405715,1.15183406119192,88468314.0,,68.92,31.08,16.2591484896283,87.26,,267.69,18.24,33.57390579006289,98.5,144.1078862,4.33851,
VNM,2012,1.967,7979.86828926858,73.762,16.2,285.558644407367,1.1709874078049,89510356.0,,68.248,31.752,16.199507640393,94.36,,266.58,18.48,26.93761440810989,97.0,147.4487893,5.33499,
VNM,2013,1.98,8324.19871250047,73.821,16.0,289.364162813695,1.1802975549343,90573104.0,,67.571,32.429,15.2156122465127,96.35,,269.97,17.51,22.210359519827787,97.8,137.0761674,5.68886,
VNM,2014,2.09,8751.88280634375,73.886,15.8,292.559228518274,1.21423463554626,91679578.0,,66.885,33.115,14.8803489262722,99.4,,280.29,17.57,5.534458419755163,98.9,149.2271298,6.54511,
VNM,2015,2.1,9248.02396069622,73.955,15.6,296.1974772084,1.23975403093124,92823254.0,,66.191,33.809,14.4747261789547,100.98,,277.03,17.93,6.033483239389828,98.9,130.5154869,8.24968,
VNM,2016,2.0,9743.1882231455,73.984,15.4,299.948999160782,1.25988366517733,94000117.0,9.2,65.49,34.51,13.8182553730866,99.63,,274.99,17.13,5.494599166454034,98.8,129.5014832,9.67902,
VNM,2016,2.0,9743.1882231455,73.984,15.4,299.948999160782,1.25988366517733,94000117.0,9.2,65.49,34.51,13.8182553730866,99.63,,274.99,17.13,5.494599166454034,98.8,129.5014832,9.67902,
VNM,2016,2.0,9743.1882231455,73.984,15.4,299.948999160782,1.25988366517733,94000117.0,9.2,65.49,34.51,13.8182553730866,99.63,,274.99,17.13,5.494599166454034,98.8,129.5014832,9.67902,
VNM,2016,2.0,9743.1882231455,73.984,15.4,299.948999160782,1.25988366517733,94000117.0,9.2,65.49,34.51,13.8182553730866,99.63,,274.99,17.13,5.494599166454034,98.8,129.5014832,9.67902,
VNM,2017,1.985,10290.5487142244,74.026,15.2,303.688787280275,1.24420473643635,95176977.0,7.9,64.787,35.213,12.9298794852362,101.53,,275.45,16.72,3.745594745830967,100.0,127.6319162,11.841,
VNM,2017,1.985,10290.5487142244,74.026,15.2,303.688787280275,1.24420473643635,95176977.0,7.9,64.787,35.213,12.9298794852362,101.53,,275.45,16.72,3.745594745830967,100.0,127.6319162,11.841,
VNM,2017,1.985,10290.5487142244,74.026,15.2,303.688787280275,1.24420473643635,95176977.0,7.9,64.787,35.213,12.9298794852362,101.53,,275.45,16.72,3.745594745830967,100.0,127.6319162,11.841,
VNM,2017,1.985,10290.5487142244,74.026,15.2,303.688787280275,1.24420473643635,95176977.0,7.9,64.787,35.213,12.9298794852362,101.53,,275.45,16.72,3.745594745830967,100.0,127.6319162,11.841,
VNM,2018,1.88,10936.8937859558,74.1,15.0,307.046632570694,1.10791395242199,96237319.0,6.8,64.081,35.919,12.3066684310428,104.7,,266.64,17.05,5.052850680556155,100.0,148.1748225,13.5025,
VNM,2018,1.88,10936.8937859558,74.1,15.0,307.046632570694,1.10791395242199,96237319.0,6.8,64.081,35.919,12.3066684310428,104.7,,266.64,17.05,5.052850680556155,100.0,148.1748225,13.5025,
VNM,2018,1.88,10936.8937859558,74.1,15.0,307.046632570694,1.10791395242199,96237319.0,6.8,64.081,35.919,12.3066684310428,104.7,,266.64,17.05,5.052850680556155,100.0,148.1748225,13.5025,
VNM,2018,1.88,10936.8937859558,74.1,15.0,307.046632570694,1.10791395242199,96237319.0,6.8,64.081,35.919,12.3066684310428,104.7,,266.64,17.05,5.052850680556155,100.0,148.1748225,13.5025,
VNM,2019,1.943,11628.6139147451,74.211,14.9,310.034412897339,0.968366698803348,97173776.0,5.7,63.372,36.628,11.7845285540387,105.44,,270.24,17.51,4.30657056136287,99.1,142.2374996,15.2329,
VNM,2019,1.943,11628.6139147451,74.211,14.9,310.034412897339,0.968366698803348,97173776.0,5.7,63.372,36.628,11.7845285540387,105.44,,270.24,17.51,4.30657056136287,99.1,142.2374996,15.2329,
VNM,2019,1.943,11628.6139147451,74.211,14.9,310.034412897339,0.968366698803348,97173776.0,5.7,63.372,36.628,11.7845285540387,105.44,,270.24,17.51,4.30657056136287,99.1,142.2374996,15.2329,
VNM,2019,1.943,11628.6139147451,74.211,14.9,310.034412897339,0.968366698803348,97173776.0,5.7,63.372,36.628,11.7845285540387,105.44,,270.24,17.51,4.30657056136287,99.1,142.2374996,15.2329,
VNM,2020,1.957,11851.3965685649,75.383,14.7,312.923153250018,0.927434295850725,98079191.0,4.8,62.66,37.34,12.6554035685556,106.01,,274.54,18.41,3.821958921809277,99.7,143.7522156,17.0263,
VNM,2020,1.957,11851.3965685649,75.383,14.7,312.923153250018,0.927434295850725,98079191.0,4.8,62.66,37.34,12.6554035685556,106.01,,274.54,18.41,3.821958921809277,99.7,143.7522156,17.0263,
VNM,2020,1.957,11851.3965685649,75.383,14.7,312.923153250018,0.927434295850725,98079191.0,4.8,62.66,37.34,12.6554035685556,106.01,,274.54,18.41,3.821958921809277,99.7,143.7522156,17.0263,
VNM,2020,1.957,11851.3965685649,75.383,14.7,312.923153250018,0.927434295850725,98079191.0,4.8,62.66,37.34,12.6554035685556,106.01,,274.54,18.41,3.821958921809277,99.7,143.7522156,17.0263,
VNM,2021,1.942,12048.9019935536,74.145,14.5,315.653937574379,0.868883560805873,98935098.0,,61.948,38.052,12.6030904652746,109.24,,266.52,17.79,4.227093564140502,100.0,138.8654955,19.5362,
VNM,2021,1.942,12048.9019935536,74.145,14.5,315.653937574379,0.868883560805873,98935098.0,,61.948,38.052,12.6030904652746,109.24,,266.52,17.79,4.227093564140502,100.0,138.8654955,19.5362,
VNM,2021,1.942,12048.9019935536,74.145,14.5,315.653937574379,0.868883560805873,98935098.0,,61.948,38.052,12.6030904652746,109.24,,266.52,17.79,4.227093564140502,100.0,138.8654955,19.5362,
VNM,2021,1.942,12048.9019935536,74.145,14.5,315.653937574379,0.868883560805873,98935098.0,,61.948,38.052,12.6030904652746,109.24,,266.52,17.79,4.227093564140502,100.0,138.8654955,19.5362,
VNM,2022,1.927,12930.2562185687,74.502,14.3,318.032648542413,0.750756665157789,99680655.0,4.3,61.234,38.766,11.9555291630892,109.55,19000000.0,260.24,17.9,5.276938506368895,100.0,139.9496874,21.3681,19000000.0
VNM,2022,1.927,12930.2562185687,74.502,14.3,318.032648542413,0.750756665157789,99680655.0,4.3,61.234,38.766,11.9555291630892,109.55,19000000.0,260.24,17.9,5.276938506368895,100.0,139.9496874,21.3681,0.198979181
VNM,2022,1.927,12930.2562185687,74.502,14.3,318.032648542413,0.750756665157789,99680655.0,4.3,61.234,38.766,11.9555291630892,109.55,0.198979181,260.24,17.9,5.276938506368895,100.0,139.9496874,21.3681,19000000.0
VNM,2022,1.927,12930.2562185687,74.502,14.3,318.032648542413,0.750756665157789,99680655.0,4.3,61.234,38.766,11.9555291630892,109.55,0.198979181,260.24,17.9,5.276938506368895,100.0,139.9496874,21.3681,0.198979181
VNM,2023,1.913,13491.879417397,74.588,14.0,,0.671429250652247,100352192.0,,60.52,39.48,11.9604858170749,,,,,,99.8,,22.6807,
VNM,2023,1.913,13491.879417397,74.588,14.0,,0.671429250652247,100352192.0,,60.52,39.48,11.9604858170749,,,,,,99.8,,22.6807,
VNM,2023,1.913,13491.879417397,74.588,14.0,,0.671429250652247,100352192.0,,60.52,39.48,11.9604858170749,,,,,,99.8,,22.6807,
VNM,2023,1.913,13491.879417397,74.588,14.0,,0.671429250652247,100352192.0,,60.52,39.48,11.9604858170749,,,,,,99.8,,22.6807,
VNM,2024,,,,,,,,,,,,,,,,,,,,
