country,date,indicator,countryiso3code,value,unit,obs_status,decimal,Region
Indonesia,2007,Population density (people per sq. km of land area),IDN,126.263615441442,,,0,ASEAN
Indonesia,2006,Population density (people per sq. km of land area),IDN,124.606809305259,,,0,ASEAN
Indonesia,2005,Population density (people per sq. km of land area),IDN,122.966345480392,,,0,ASEAN
Indonesia,2004,Population density (people per sq. km of land area),IDN,121.397785588322,,,0,ASEAN
Indonesia,2003,Population density (people per sq. km of land area),IDN,119.864570212072,,,0,ASEAN
Indonesia,2002,Population density (people per sq. km of land area),IDN,118.288280970792,,,0,ASEAN
Indonesia,2001,Population density (people per sq. km of land area),IDN,116.695437968937,,,0,ASEAN
Indonesia,2000,Population density (people per sq. km of land area),IDN,115.08687262286,,,0,ASEAN
Indonesia,1999,Population density (people per sq. km of land area),IDN,117.580147606772,,,0,ASEAN
Indonesia,1998,Population density (people per sq. km of land area),IDN,115.825934410484,,,0,ASEAN
Indonesia,1997,Population density (people per sq. km of land area),IDN,114.00944760622,,,0,ASEAN
Indonesia,1996,Population density (people per sq. km of land area),IDN,112.170298691191,,,0,ASEAN
Indonesia,1995,Population density (people per sq. km of land area),IDN,110.339681602146,,,0,ASEAN
Indonesia,1994,Population density (people per sq. km of land area),IDN,108.520138885056,,,0,ASEAN
Indonesia,1993,Population density (people per sq. km of land area),IDN,106.705878326534,,,0,ASEAN
Indonesia,1992,Population density (people per sq. km of land area),IDN,104.905548226124,,,0,ASEAN
Indonesia,1991,Population density (people per sq. km of land area),IDN,103.10296483161,,,0,ASEAN
Indonesia,1990,Population density (people per sq. km of land area),IDN,101.293959383297,,,0,ASEAN
Indonesia,1989,Population density (people per sq. km of land area),IDN,99.4726287143196,,,0,ASEAN
Indonesia,1988,Population density (people per sq. km of land area),IDN,97.6253001540101,,,0,ASEAN
Indonesia,1987,Population density (people per sq. km of land area),IDN,95.7794366212733,,,0,ASEAN
Indonesia,1986,Population density (people per sq. km of land area),IDN,93.9378908902223,,,0,ASEAN
Indonesia,1985,Population density (people per sq. km of land area),IDN,92.0616840640991,,,0,ASEAN
Indonesia,1984,Population density (people per sq. km of land area),IDN,90.1158243954139,,,0,ASEAN
Indonesia,1983,Population density (people per sq. km of land area),IDN,88.1287397119626,,,0,ASEAN
Indonesia,1982,Population density (people per sq. km of land area),IDN,86.1419387603018,,,0,ASEAN
Indonesia,1981,Population density (people per sq. km of land area),IDN,84.1728638694613,,,0,ASEAN
Indonesia,1980,Population density (people per sq. km of land area),IDN,82.2217965632021,,,0,ASEAN
Indonesia,1979,Population density (people per sq. km of land area),IDN,80.2811009235083,,,0,ASEAN
Indonesia,1978,Population density (people per sq. km of land area),IDN,78.3591928548165,,,0,ASEAN
Indonesia,1977,Population density (people per sq. km of land area),IDN,76.4715362917249,,,0,ASEAN
Indonesia,1976,Population density (people per sq. km of land area),IDN,74.6168544411753,,,0,ASEAN
Indonesia,1975,Population density (people per sq. km of land area),IDN,72.778776420453,,,0,ASEAN
Indonesia,1974,Population density (people per sq. km of land area),IDN,70.9633329101277,,,0,ASEAN
Indonesia,1973,Population density (people per sq. km of land area),IDN,69.1601842600617,,,0,ASEAN
Indonesia,1972,Population density (people per sq. km of land area),IDN,67.3668922536805,,,0,ASEAN
Indonesia,1971,Population density (people per sq. km of land area),IDN,65.5970798809872,,,0,ASEAN
Indonesia,1970,Population density (people per sq. km of land area),IDN,63.843790193037,,,0,ASEAN
Indonesia,1969,Population density (people per sq. km of land area),IDN,62.1105665251688,,,0,ASEAN
Indonesia,1968,Population density (people per sq. km of land area),IDN,60.4172104859321,,,0,ASEAN
Indonesia,1967,Population density (people per sq. km of land area),IDN,58.8033545488168,,,0,ASEAN
Indonesia,1966,Population density (people per sq. km of land area),IDN,57.2943656607252,,,0,ASEAN
Indonesia,1965,Population density (people per sq. km of land area),IDN,55.9542993094388,,,0,ASEAN
Indonesia,1964,Population density (people per sq. km of land area),IDN,54.5569583289633,,,0,ASEAN
Indonesia,1963,Population density (people per sq. km of land area),IDN,53.0210944098213,,,0,ASEAN
Indonesia,1962,Population density (people per sq. km of land area),IDN,51.5441578299486,,,0,ASEAN
Indonesia,1961,Population density (people per sq. km of land area),IDN,50.1174390169853,,,0,ASEAN
Indonesia,1960,Population density (people per sq. km of land area),IDN,,,,0,ASEAN
Cambodia,2024,Population density (people per sq. km of land area),KHM,,,,0,ASEAN
Cambodia,2023,Population density (people per sq. km of land area),KHM,,,,0,ASEAN
Cambodia,2022,Population density (people per sq. km of land area),KHM,97.4491502379334,,,0,ASEAN
Cambodia,2021,Population density (people per sq. km of land area),KHM,96.160803308407,,,0,ASEAN
Cambodia,2020,Population density (people per sq. km of land area),KHM,94.7511556764106,,,0,ASEAN
Cambodia,2019,Population density (people per sq. km of land area),KHM,93.3679129843644,,,0,ASEAN
Cambodia,2018,Population density (people per sq. km of land area),KHM,92.1964763199638,,,0,ASEAN
Cambodia,2017,Population density (people per sq. km of land area),KHM,91.0569453886245,,,0,ASEAN
Cambodia,2016,Population density (people per sq. km of land area),KHM,89.8074042601405,,,0,ASEAN
Cambodia,2015,Population density (people per sq. km of land area),KHM,88.5069737140267,,,0,ASEAN
Cambodia,2014,Population density (people per sq. km of land area),KHM,87.2239519601178,,,0,ASEAN
Cambodia,2013,Population density (people per sq. km of land area),KHM,85.9404486743712,,,0,ASEAN
Cambodia,2012,Population density (people per sq. km of land area),KHM,84.6651087695445,,,0,ASEAN
Cambodia,2011,Population density (people per sq. km of land area),KHM,83.4046227056424,,,0,ASEAN
Cambodia,2010,Population density (people per sq. km of land area),KHM,82.1477792884659,,,0,ASEAN
Cambodia,2009,Population density (people per sq. km of land area),KHM,80.8792771357353,,,0,ASEAN
Cambodia,2008,Population density (people per sq. km of land area),KHM,79.6140890550646,,,0,ASEAN
Cambodia,2007,Population density (people per sq. km of land area),KHM,78.4147405393157,,,0,ASEAN
Cambodia,2006,Population density (people per sq. km of land area),KHM,77.2661907999094,,,0,ASEAN
Cambodia,2005,Population density (people per sq. km of land area),KHM,76.1341604350782,,,0,ASEAN
Cambodia,2004,Population density (people per sq. km of land area),KHM,75.0324665760254,,,0,ASEAN
Cambodia,2003,Population density (people per sq. km of land area),KHM,73.934783593927,,,0,ASEAN
Cambodia,2002,Population density (people per sq. km of land area),KHM,72.8259743938364,,,0,ASEAN
Cambodia,2001,Population density (people per sq. km of land area),KHM,71.7113301608883,,,0,ASEAN
Cambodia,2000,Population density (people per sq. km of land area),KHM,70.6001359619307,,,0,ASEAN
Cambodia,1999,Population density (people per sq. km of land area),KHM,69.4863528212101,,,0,ASEAN
Cambodia,1998,Population density (people per sq. km of land area),KHM,68.3105200543848,,,0,ASEAN
Cambodia,1997,Population density (people per sq. km of land area),KHM,65.5505438477226,,,0,ASEAN
Cambodia,1996,Population density (people per sq. km of land area),KHM,61.190063448901,,,0,ASEAN
Cambodia,1995,Population density (people per sq. km of land area),KHM,56.7555914343984,,,0,ASEAN
Cambodia,1994,Population density (people per sq. km of land area),KHM,52.3405959664627,,,0,ASEAN
Cambodia,1993,Population density (people per sq. km of land area),KHM,48.8124915023793,,,0,ASEAN
Cambodia,1992,Population density (people per sq. km of land area),KHM,45.9612678450034,,,0,ASEAN
Cambodia,1991,Population density (people per sq. km of land area),KHM,43.5466236120553,,,0,ASEAN
Cambodia,1990,Population density (people per sq. km of land area),KHM,41.7785633355994,,,0,ASEAN
Cambodia,1989,Population density (people per sq. km of land area),KHM,40.0717935644686,,,0,ASEAN
Cambodia,1988,Population density (people per sq. km of land area),KHM,38.5906072966236,,,0,ASEAN
Cambodia,1987,Population density (people per sq. km of land area),KHM,37.1514276002719,,,0,ASEAN
Cambodia,1986,Population density (people per sq. km of land area),KHM,35.6089564921822,,,0,ASEAN
Cambodia,1985,Population density (people per sq. km of land area),KHM,34.2385168819397,,,0,ASEAN
Cambodia,1984,Population density (people per sq. km of land area),KHM,33.1130580104237,,,0,ASEAN
Cambodia,1983,Population density (people per sq. km of land area),KHM,31.9295433945162,,,0,ASEAN
Cambodia,1982,Population density (people per sq. km of land area),KHM,30.7978246091094,,,0,ASEAN
Cambodia,1981,Population density (people per sq. km of land area),KHM,29.9370892816678,,,0,ASEAN
Cambodia,1980,Population density (people per sq. km of land area),KHM,29.4576931792431,,,0,ASEAN
Cambodia,1979,Population density (people per sq. km of land area),KHM,28.8285066847949,,,0,ASEAN
Cambodia,1978,Population density (people per sq. km of land area),KHM,29.5244334919556,,,0,ASEAN
Cambodia,1977,Population density (people per sq. km of land area),KHM,32.1127974167233,,,0,ASEAN
Cambodia,1976,Population density (people per sq. km of land area),KHM,34.7552175390891,,,0,ASEAN
Cambodia,1975,Population density (people per sq. km of land area),KHM,37.2839961477453,,,0,ASEAN
Cambodia,1974,Population density (people per sq. km of land area),KHM,38.4276002719239,,,0,ASEAN
Cambodia,1973,Population density (people per sq. km of land area),KHM,38.1810899614775,,,0,ASEAN
Cambodia,1972,Population density (people per sq. km of land area),KHM,37.8081010650351,,,0,ASEAN
Cambodia,1971,Population density (people per sq. km of land area),KHM,37.5078178110129,,,0,ASEAN
Cambodia,1970,Population density (people per sq. km of land area),KHM,37.6115001133016,,,0,ASEAN
Cambodia,1969,Population density (people per sq. km of land area),KHM,37.4162984364378,,,0,ASEAN
Cambodia,1968,Population density (people per sq. km of land area),KHM,36.6379107183322,,,0,ASEAN
Cambodia,1967,Population density (people per sq. km of land area),KHM,35.8766372082484,,,0,ASEAN
Cambodia,1966,Population density (people per sq. km of land area),KHM,35.1304781327895,,,0,ASEAN
Cambodia,1965,Population density (people per sq. km of land area),KHM,34.4000056650804,,,0,ASEAN
Cambodia,1964,Population density (people per sq. km of land area),KHM,33.6855767051892,,,0,ASEAN
Cambodia,1963,Population density (people per sq. km of land area),KHM,32.9878200770451,,,0,ASEAN
Cambodia,1962,Population density (people per sq. km of land area),KHM,32.2771244051666,,,0,ASEAN
Cambodia,1961,Population density (people per sq. km of land area),KHM,31.5611148878314,,,0,ASEAN
Cambodia,1960,Population density (people per sq. km of land area),KHM,,,,0,ASEAN
Lao PDR,2024,Population density (people per sq. km of land area),LAO,,,,0,ASEAN
Lao PDR,2023,Population density (people per sq. km of land area),LAO,,,,0,ASEAN
Lao PDR,2022,Population density (people per sq. km of land area),LAO,32.7513301559792,,,0,ASEAN
Lao PDR,2021,Population density (people per sq. km of land area),LAO,32.2928682842288,,,0,ASEAN
Lao PDR,2020,Population density (people per sq. km of land area),LAO,31.8307322357019,,,0,ASEAN
Lao PDR,2019,Population density (people per sq. km of land area),LAO,31.3589081455806,,,0,ASEAN
Lao PDR,2018,Population density (people per sq. km of land area),LAO,30.8840771230503,,,0,ASEAN
Lao PDR,2017,Population density (people per sq. km of land area),LAO,30.4079159445407,,,0,ASEAN
Lao PDR,2016,Population density (people per sq. km of land area),LAO,29.934150779896,,,0,ASEAN
Lao PDR,2015,Population density (people per sq. km of land area),LAO,29.4698656845754,,,0,ASEAN
Lao PDR,2014,Population density (people per sq. km of land area),LAO,29.0432062391681,,,0,ASEAN
Lao PDR,2013,Population density (people per sq. km of land area),LAO,28.6455155979203,,,0,ASEAN
Lao PDR,2012,Population density (people per sq. km of land area),LAO,28.2451386481802,,,0,ASEAN
Lao PDR,2011,Population density (people per sq. km of land area),LAO,27.8448440207972,,,0,ASEAN
Lao PDR,2010,Population density (people per sq. km of land area),LAO,27.4445147313691,,,0,ASEAN
Lao PDR,2009,Population density (people per sq. km of land area),LAO,27.0435095320624,,,0,ASEAN
Lao PDR,2008,Population density (people per sq. km of land area),LAO,26.6419800693241,,,0,ASEAN
Lao PDR,2007,Population density (people per sq. km of land area),LAO,26.2401906412478,,,0,ASEAN
Lao PDR,2006,Population density (people per sq. km of land area),LAO,25.8370883882149,,,0,ASEAN
Lao PDR,2005,Population density (people per sq. km of land area),LAO,25.4312088388215,,,0,ASEAN
Lao PDR,2004,Population density (people per sq. km of land area),LAO,25.0503726169844,,,0,ASEAN
Lao PDR,2003,Population density (people per sq. km of land area),LAO,24.6878032928943,,,0,ASEAN
Lao PDR,2002,Population density (people per sq. km of land area),LAO,24.3106109185442,,,0,ASEAN
Lao PDR,2001,Population density (people per sq. km of land area),LAO,23.9232322357019,,,0,ASEAN
Lao PDR,2000,Population density (people per sq. km of land area),LAO,23.5321143847487,,,0,ASEAN
Lao PDR,1999,Population density (people per sq. km of land area),LAO,23.1403119584055,,,0,ASEAN
Lao PDR,1998,Population density (people per sq. km of land area),LAO,22.7394540727903,,,0,ASEAN
Lao PDR,1997,Population density (people per sq. km of land area),LAO,22.3224046793761,,,0,ASEAN
Lao PDR,1996,Population density (people per sq. km of land area),LAO,21.8616897746967,,,0,ASEAN
Lao PDR,1995,Population density (people per sq. km of land area),LAO,21.357924610052,,,0,ASEAN
Lao PDR,1994,Population density (people per sq. km of land area),LAO,20.8371750433276,,,0,ASEAN
Lao PDR,1993,Population density (people per sq. km of land area),LAO,20.2992201039861,,,0,ASEAN
Lao PDR,1992,Population density (people per sq. km of land area),LAO,19.7558318890815,,,0,ASEAN
Lao PDR,1991,Population density (people per sq. km of land area),LAO,19.2162824956672,,,0,ASEAN
Lao PDR,1990,Population density (people per sq. km of land area),LAO,18.6826473136915,,,0,ASEAN
Lao PDR,1989,Population density (people per sq. km of land area),LAO,18.1584662045061,,,0,ASEAN
Lao PDR,1988,Population density (people per sq. km of land area),LAO,17.6455849220104,,,0,ASEAN
Lao PDR,1987,Population density (people per sq. km of land area),LAO,17.1473656845754,,,0,ASEAN
Lao PDR,1986,Population density (people per sq. km of land area),LAO,16.6668760831889,,,0,ASEAN
Lao PDR,1985,Population density (people per sq. km of land area),LAO,16.2044410745234,,,0,ASEAN
Lao PDR,1984,Population density (people per sq. km of land area),LAO,15.7618847487002,,,0,ASEAN
Lao PDR,1983,Population density (people per sq. km of land area),LAO,15.3422920277296,,,0,ASEAN
Lao PDR,1982,Population density (people per sq. km of land area),LAO,14.9481195840555,,,0,ASEAN
Lao PDR,1981,Population density (people per sq. km of land area),LAO,14.5867894280763,,,0,ASEAN
Lao PDR,1980,Population density (people per sq. km of land area),LAO,14.2659142114385,,,0,ASEAN
Lao PDR,1979,Population density (people per sq. km of land area),LAO,13.9870103986135,,,0,ASEAN
Lao PDR,1978,Population density (people per sq. km of land area),LAO,13.7423743500867,,,0,ASEAN
Lao PDR,1977,Population density (people per sq. km of land area),LAO,13.5135311958406,,,0,ASEAN
Lao PDR,1976,Population density (people per sq. km of land area),LAO,13.2793587521664,,,0,ASEAN
Lao PDR,1975,Population density (people per sq. km of land area),LAO,13.0221880415945,,,0,ASEAN
Lao PDR,1974,Population density (people per sq. km of land area),LAO,12.7372660311958,,,0,ASEAN
Lao PDR,1973,Population density (people per sq. km of land area),LAO,12.4374913344887,,,0,ASEAN
Lao PDR,1972,Population density (people per sq. km of land area),LAO,12.1389081455806,,,0,ASEAN
Lao PDR,1971,Population density (people per sq. km of land area),LAO,11.8484748700173,,,0,ASEAN
Lao PDR,1970,Population density (people per sq. km of land area),LAO,11.5671663778163,,,0,ASEAN
Lao PDR,1969,Population density (people per sq. km of land area),LAO,11.2953162911612,,,0,ASEAN
Lao PDR,1968,Population density (people per sq. km of land area),LAO,11.0328292894281,,,0,ASEAN
Lao PDR,1967,Population density (people per sq. km of land area),LAO,10.7786611785095,,,0,ASEAN
Lao PDR,1966,Population density (people per sq. km of land area),LAO,10.5332928942808,,,0,ASEAN
Lao PDR,1965,Population density (people per sq. km of land area),LAO,10.2954939341421,,,0,ASEAN
Lao PDR,1964,Population density (people per sq. km of land area),LAO,10.0642374350087,,,0,ASEAN
Lao PDR,1963,Population density (people per sq. km of land area),LAO,9.83995233968804,,,0,ASEAN
Lao PDR,1962,Population density (people per sq. km of land area),LAO,9.61832755632582,,,0,ASEAN
Lao PDR,1961,Population density (people per sq. km of land area),LAO,9.40119584055459,,,0,ASEAN
Lao PDR,1960,Population density (people per sq. km of land area),LAO,,,,0,ASEAN
Myanmar,2024,Population density (people per sq. km of land area),MMR,,,,0,ASEAN
Myanmar,2023,Population density (people per sq. km of land area),MMR,,,,0,ASEAN
Myanmar,2022,Population density (people per sq. km of land area),MMR,82.3644215300228,,,0,ASEAN
Myanmar,2021,Population density (people per sq. km of land area),MMR,81.7980020531049,,,0,ASEAN
Myanmar,2020,Population density (people per sq. km of land area),MMR,81.2302112859485,,,0,ASEAN
Myanmar,2019,Population density (people per sq. km of land area),MMR,80.6507017006282,,,0,ASEAN
Myanmar,2018,Population density (people per sq. km of land area),MMR,80.0861758847863,,,0,ASEAN
Myanmar,2017,Population density (people per sq. km of land area),MMR,79.5020114898506,,,0,ASEAN
Myanmar,2016,Population density (people per sq. km of land area),MMR,78.8867551089188,,,0,ASEAN
Myanmar,2015,Population density (people per sq. km of land area),MMR,78.2278679487965,,,0,ASEAN
Myanmar,2014,Population density (people per sq. km of land area),MMR,77.6040209468978,,,0,ASEAN
Myanmar,2013,Population density (people per sq. km of land area),MMR,76.9624823911313,,,0,ASEAN
Myanmar,2012,Population density (people per sq. km of land area),MMR,76.3032167189773,,,0,ASEAN
Myanmar,2011,Population density (people per sq. km of land area),MMR,75.6475990754489,,,0,ASEAN
Myanmar,2010,Population density (people per sq. km of land area),MMR,75.045742889508,,,0,ASEAN
Myanmar,2009,Population density (people per sq. km of land area),MMR,74.4840945966631,,,0,ASEAN
Myanmar,2008,Population density (people per sq. km of land area),MMR,74.0701856698964,,,0,ASEAN
Myanmar,2007,Population density (people per sq. km of land area),MMR,73.6397401762762,,,0,ASEAN
Myanmar,2006,Population density (people per sq. km of land area),MMR,73.1252161537638,,,0,ASEAN
Myanmar,2005,Population density (people per sq. km of land area),MMR,72.6067788049467,,,0,ASEAN
Myanmar,2004,Population density (people per sq. km of land area),MMR,72.0344831808026,,,0,ASEAN
