,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
3282,Telangana,1930,0.0,14.7,5.4,13.5,1.7,184.9,131.1,144.7,215.6,60.0,64.3,0.0,835.8,14.7,20.6,676.2,124.3
3283,Telangana,1931,0.3,5.1,4.0,13.3,25.9,187.3,368.6,155.9,288.1,107.4,25.5,1.6,1183.1,5.4,43.3,1000.0,134.5
3284,Telangana,1932,0.0,40.3,1.3,17.6,25.8,119.7,300.4,179.0,172.9,32.0,60.9,0.0,949.9,40.3,44.6,772.0,92.9
3285,Telangana,1933,12.9,17.4,15.7,25.0,63.4,332.0,243.4,226.7,262.2,128.9,24.0,44.5,1396.3,30.3,104.2,1064.3,197.4
3286,Telangana,1934,0.1,0.0,0.1,18.3,1.2,111.7,296.9,280.2,162.3,15.2,42.0,0.0,927.9,0.1,19.6,851.1,57.1
3287,Telangana,1935,16.2,3.4,1.4,42.2,2.7,115.1,309.7,162.9,198.3,43.5,2.6,0.5,898.5,19.6,46.3,786.0,46.6
3288,Telangana,1936,2.5,79.1,15.3,8.4,73.7,200.0,268.9,220.9,128.4,96.4,48.2,15.1,1157.0,81.7,97.4,818.2,159.7
3289,Telangana,1937,0.0,33.2,28.6,105.6,3.0,77.8,285.8,102.4,153.6,72.1,0.9,3.0,866.1,33.2,137.3,619.6,76.0
3290,Telangana,1938,0.0,41.3,14.2,16.6,27.8,226.3,331.6,256.5,201.9,59.2,0.0,0.0,1175.3,41.3,58.6,1016.2,59.2
3291,Telangana,1939,0.0,0.0,22.0,16.7,3.0,73.5,173.2,202.5,107.1,130.3,11.8,0.0,740.0,0.0,41.7,556.3,142.1
3292,Telangana,1940,0.0,0.5,11.4,33.6,91.4,128.5,345.8,281.5,94.7,64.9,22.2,8.1,1082.6,0.5,136.4,850.6,95.1
3293,Telangana,1941,16.6,3.3,4.8,4.8,17.5,121.4,87.9,149.9,137.5,49.6,0.7,0.4,594.4,19.9,27.2,496.7,50.7
3294,Telangana,1942,0.0,23.0,0.2,31.7,30.9,160.0,250.1,277.3,107.4,20.9,3.9,1.6,906.9,23.0,62.7,794.7,26.4
3295,Telangana,1943,15.2,0.6,1.7,34.4,26.9,180.4,179.3,133.4,262.2,62.7,2.6,0.0,899.3,15.8,62.9,755.3,65.2
3296,Telangana,1944,0.0,13.7,82.3,5.4,15.7,114.5,224.1,142.4,207.7,131.9,22.7,0.0,960.5,13.7,103.4,688.7,154.7
3297,Telangana,1945,4.3,0.0,0.0,39.0,11.2,144.5,332.1,238.4,159.1,94.1,4.8,0.0,1027.4,4.3,50.3,874.0,98.9
3298,Telangana,1946,0.0,15.9,5.2,21.7,14.5,152.1,287.2,149.5,85.0,30.7,57.5,3.6,822.8,15.9,41.3,673.9,91.8
3299,Telangana,1947,13.4,18.0,3.3,1.8,10.8,59.9,273.3,315.5,248.3,35.3,16.2,9.7,1005.5,31.4,15.9,897.0,61.1
3300,Telangana,1948,3.7,4.6,5.1,20.0,15.0,71.4,239.3,165.4,242.5,25.0,123.0,0.0,915.0,8.3,40.1,718.6,148.0
3301,Telangana,1949,0.5,0.0,2.4,13.8,67.9,152.0,335.5,173.6,198.1,94.6,0.2,0.0,1038.6,0.6,84.1,859.2,94.8
3302,Telangana,1950,0.0,34.7,14.2,0.2,11.6,78.4,222.7,118.5,254.1,21.8,4.7,0.5,761.3,34.7,25.9,673.7,26.9
3303,Telangana,1951,0.0,0.0,56.1,20.1,31.1,116.8,356.0,151.7,103.9,64.4,0.7,0.0,900.8,0.0,107.3,728.3,65.1
3304,Telangana,1952,0.5,16.4,0.8,12.4,32.5,80.1,205.1,148.9,137.7,88.3,0.2,6.9,729.7,16.9,45.6,571.9,95.3
3305,Telangana,1953,5.1,0.0,3.0,26.8,0.7,224.0,200.9,364.5,269.5,175.8,1.7,0.0,1272.1,5.1,30.5,1058.9,177.5
3306,Telangana,1954,0.0,0.0,13.2,4.3,14.4,105.3,300.4,192.5,252.9,44.2,0.0,1.2,928.4,0.0,31.9,851.2,45.4
3307,Telangana,1955,1.0,0.0,2.9,9.8,27.8,230.3,259.9,300.1,249.7,116.2,5.5,0.0,1203.2,1.0,40.5,1040.0,121.7
3308,Telangana,1956,0.7,1.5,1.9,5.9,52.9,220.1,393.8,133.3,156.9,94.5,59.1,0.0,1120.5,2.2,60.6,904.1,153.5
3309,Telangana,1957,0.0,7.7,23.7,33.4,18.6,157.9,206.9,358.5,100.9,75.6,0.0,0.0,983.2,7.7,75.8,824.1,75.6
3310,Telangana,1958,2.1,4.9,10.0,24.7,14.1,72.9,407.5,351.7,135.2,69.8,20.9,0.0,1113.9,7.1,48.8,967.3,90.8
3311,Telangana,1959,1.0,0.4,0.0,4.0,16.3,163.7,403.2,348.3,212.8,68.6,4.2,1.7,1224.1,1.4,20.3,1128.0,74.5
3312,Telangana,1960,0.7,0.0,32.9,4.1,21.9,223.9,203.6,82.1,197.5,59.4,12.0,1.4,839.5,0.7,58.8,707.1,72.8
3313,Telangana,1961,0.8,6.1,2.7,11.8,46.1,142.2,368.3,209.2,144.5,188.3,26.4,0.2,1146.5,6.9,60.6,864.1,215.0
3314,Telangana,1962,0.2,25.1,2.1,47.0,20.3,84.5,270.5,264.1,289.6,62.5,38.6,34.2,1138.7,25.3,69.4,908.7,135.4
3315,Telangana,1963,0.0,0.3,4.0,35.5,9.0,179.5,214.7,372.7,103.3,91.2,0.0,0.0,1010.1,0.3,48.5,870.1,91.2
3316,Telangana,1964,0.0,0.2,5.5,2.1,0.7,109.1,186.3,232.3,302.4,41.7,7.2,0.0,887.5,0.2,8.3,830.1,48.9
3317,Telangana,1965,2.7,0.8,4.4,6.8,2.7,124.3,318.6,152.2,166.2,0.1,0.0,0.0,778.9,3.5,13.9,761.3,0.1
3318,Telangana,1966,19.8,0.0,2.6,7.9,2.7,67.2,294.0,216.3,254.4,39.5,34.9,31.7,970.9,19.8,13.2,831.9,106.1
3319,Telangana,1967,0.3,0.0,62.7,8.5,1.1,166.7,320.8,183.7,139.4,5.6,0.2,53.1,942.1,0.3,72.3,810.6,58.8
3320,Telangana,1968,16.5,15.0,35.1,16.0,7.4,87.6,188.6,52.3,231.4,82.7,15.8,0.1,748.7,31.5,58.5,560.0,98.7
3321,Telangana,1969,2.2,0.0,1.4,9.6,53.3,103.2,265.5,186.4,278.8,56.1,64.4,26.2,1047.1,2.2,64.3,833.9,146.7
3322,Telangana,1970,6.9,0.7,4.5,22.5,45.8,205.5,135.6,345.8,176.1,26.8,0.0,0.0,970.3,7.6,72.8,863.0,26.8
3323,Telangana,1971,7.3,7.5,6.3,6.9,37.8,139.9,114.1,144.3,97.2,167.9,0.0,0.0,729.1,14.8,51.0,495.4,167.9
3324,Telangana,1972,0.0,14.6,0.1,12.7,12.2,162.8,183.9,93.9,71.3,64.8,49.7,4.8,670.7,14.6,24.9,511.9,119.4
3325,Telangana,1973,0.0,0.0,1.7,5.5,6.4,110.5,239.4,367.0,83.5,223.0,5.3,0.1,1042.5,0.0,13.7,800.4,228.4
3326,Telangana,1974,0.0,0.0,1.8,7.0,32.9,111.1,113.1,171.9,124.8,261.6,6.0,0.0,830.4,0.0,41.7,521.0,267.6
3327,Telangana,1975,12.9,10.5,7.7,3.0,21.8,138.8,269.4,194.0,347.0,204.9,5.7,0.0,1215.8,23.4,32.6,949.2,210.6
3328,Telangana,1976,0.2,0.0,1.0,25.6,10.7,85.7,471.7,277.3,123.4,5.6,34.5,0.0,1035.6,0.2,37.3,958.0,40.1
3329,Telangana,1977,0.0,0.0,2.4,8.0,42.3,97.4,253.1,240.0,70.9,51.0,36.7,6.7,808.6,0.0,52.6,661.5,94.5
3330,Telangana,1978,30.7,19.1,5.9,20.6,23.0,261.6,376.5,376.7,116.0,50.1,31.6,0.0,1311.7,49.8,49.5,1130.8,81.7
3331,Telangana,1979,9.8,22.8,1.2,12.6,48.7,145.9,156.4,131.8,200.0,15.7,39.5,7.3,791.7,32.7,62.5,634.0,62.5
3332,Telangana,1980,0.0,0.0,5.3,15.5,8.3,219.6,210.1,294.5,145.6,5.0,2.4,16.2,922.6,0.0,29.1,869.9,23.6
3333,Telangana,1981,10.3,0.0,26.2,11.7,40.1,187.2,227.5,310.2,285.2,42.5,0.8,2.1,1143.5,10.3,77.9,1010.0,45.3
3334,Telangana,1982,5.7,0.0,4.2,22.2,37.1,123.8,265.6,184.1,174.4,100.8,15.3,0.0,933.2,5.8,63.6,747.8,116.1
3335,Telangana,1983,0.0,4.2,1.7,3.9,38.4,158.8,301.5,416.8,378.2,185.4,1.0,7.5,1497.5,4.2,43.9,1255.4,194.0
3336,Telangana,1984,7.3,8.1,4.7,11.4,3.5,104.9,277.8,119.8,111.8,91.1,2.2,0.0,742.8,15.5,19.7,614.4,93.3
3337,Telangana,1985,5.7,0.0,4.7,15.5,13.6,181.4,223.8,160.8,70.0,108.0,0.0,2.3,785.9,5.7,33.9,636.1,110.3
3338,Telangana,1986,29.4,60.3,1.9,21.5,9.1,115.5,234.9,406.8,65.6,24.6,20.4,17.3,1007.3,89.7,32.5,822.8,62.3
3339,Telangana,1987,15.3,1.0,18.4,9.5,30.5,133.1,275.0,221.6,60.1,94.7,116.0,1.8,976.9,16.2,58.3,689.8,212.5
3340,Telangana,1988,0.0,6.5,1.1,26.6,3.4,135.8,656.2,341.7,313.4,50.5,2.4,7.2,1544.9,6.5,31.1,1447.2,60.1
3341,Telangana,1989,0.0,0.0,39.2,1.9,4.9,238.5,406.0,277.7,165.4,17.4,1.4,8.6,1161.0,0.0,45.9,1087.6,27.4
3342,Telangana,1990,4.2,4.1,35.2,1.0,159.8,245.1,180.2,471.1,132.1,180.2,12.4,0.1,1425.7,8.3,196.1,1028.6,192.7
3343,Telangana,1991,21.7,4.1,8.9,21.6,34.4,194.5,268.8,122.0,100.8,29.4,36.8,6.0,849.1,25.8,65.0,686.2,72.2
3344,Telangana,1992,4.8,0.0,2.5,10.7,20.6,180.5,180.5,271.8,99.0,47.0,46.1,0.0,863.5,4.8,33.9,731.8,93.1
3345,Telangana,1993,4.9,2.0,12.9,13.1,29.4,83.9,291.8,146.4,187.0,100.9,0.1,13.2,885.6,7.0,55.3,709.0,114.2
3346,Telangana,1994,8.6,12.5,0.0,21.5,20.4,115.3,308.2,256.3,53.9,143.0,36.2,0.0,975.7,21.1,41.8,733.6,179.2
3347,Telangana,1995,98.7,0.5,22.0,16.0,35.6,135.4,282.1,209.2,141.1,332.7,12.6,0.0,1286.0,99.3,73.6,767.9,345.3
3348,Telangana,1996,0.0,7.9,4.7,31.1,13.6,115.9,264.1,295.9,160.2,72.4,13.2,7.8,986.8,7.9,49.4,836.1,93.4
3349,Telangana,1997,22.6,0.9,20.2,43.4,21.3,85.5,156.7,154.5,169.1,87.9,46.9,46.9,856.0,23.5,84.9,565.9,181.7
3350,Telangana,1998,5.2,22.2,15.2,15.5,27.9,149.4,264.0,290.5,209.3,79.4,14.5,0.0,1093.0,27.3,58.5,913.2,93.9
3351,Telangana,1999,0.0,9.3,4.6,1.7,74.8,141.6,205.2,190.9,177.6,55.7,2.2,0.0,863.8,9.3,81.2,715.4,58.0
3352,Telangana,2000,0.6,16.8,1.0,16.3,48.8,253.2,220.9,420.5,70.7,20.2,6.4,2.5,1078.0,17.5,66.1,965.3,29.1
3353,Telangana,2001,8.5,0.0,21.5,37.3,7.5,183.9,123.8,266.8,119.9,135.6,17.4,0.0,922.3,8.5,66.4,694.3,153.1
3354,Telangana,2002,18.8,10.1,7.6,7.7,32.0,143.2,91.7,321.7,52.4,76.2,3.9,0.0,765.3,28.9,47.3,609.0,80.1
3355,Telangana,2003,0.0,10.7,21.9,14.0,7.9,112.6,312.2,266.5,103.2,101.7,7.3,5.3,963.2,10.7,43.8,794.5,114.2
3356,Telangana,2004,34.4,17.9,9.3,25.9,34.6,64.6,216.7,117.7,110.1,30.6,5.3,0.0,667.0,52.2,69.8,509.1,35.9
3357,Telangana,2005,43.4,14.1,14.6,23.8,19.7,115.1,400.3,126.9,246.3,136.1,3.9,18.8,1163.1,57.5,58.2,888.5,158.8
3358,Telangana,2006,0.0,0.0,42.7,38.6,46.1,104.8,169.5,308.2,280.2,28.1,34.7,0.0,1053.0,0.0,127.5,862.7,62.8
3359,Telangana,2007,0.0,0.0,0.1,0.1,9.2,176.6,134.6,206.6,262.3,40.8,13.0,0.0,843.3,0.0,9.4,780.2,53.8
3360,Telangana,2008,0.2,18.6,108.6,15.7,4.9,132.9,183.4,391.8,146.7,24.2,7.5,0.8,1035.3,18.8,129.3,854.8,32.5
3361,Telangana,2009,0.0,0.0,2.1,4.5,13.1,85.8,118.4,192.3,149.7,69.5,29.6,1.2,666.3,0.0,19.8,546.2,100.3
3362,Telangana,2010,10.3,5.3,1.5,5.6,24.9,127.0,395.5,308.1,249.8,98.7,40.5,9.3,1276.4,15.5,32.0,1080.4,148.5
3363,Telangana,2011,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0,753.1,11.9,37.4,685.6,18.1
3364,Telangana,2012,6.7,0.0,0.2,14.0,8.4,124.4,300.3,229.9,202.4,83.6,38.7,0.0,1008.6,6.7,22.6,857.0,122.3
3365,Telangana,2013,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7,1348.7,31.4,33.0,1059.2,225.0
3366,Telangana,2014,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7,746.4,3.1,141.9,560.2,41.0
3367,Telangana,2015,17.5,0.0,43.0,65.7,23.3,266.9,104.4,160.5,158.3,15.6,0.3,1.7,857.3,17.5,132.0,690.1,17.6
3368,Telangana,2016,1.2,0.2,11.5,4.3,55.1,194.0,235.8,133.7,336.3,70.4,0.5,0.4,1043.4,1.4,70.9,899.8,71.3
3369,Telangana,2017,0.0,0.0,8.7,3.2,22.4,202.2,143.2,204.2,115.3,114.6,1.9,0.0,815.7,0.0,34.3,664.9,116.4
3370,Rayalseema,1901,7.0,50.2,0.0,12.1,38.9,53.0,73.4,60.3,109.0,81.6,137.2,91.3,714.0,57.2,51.0,295.6,310.1
3371,Rayalseema,1902,10.0,0.2,1.7,11.0,36.8,73.6,41.3,148.3,181.7,188.5,88.9,36.4,818.4,10.1,49.6,444.9,313.8
3372,Rayalseema,1903,30.0,0.1,0.0,3.6,80.5,67.5,127.5,140.6,219.7,95.3,289.4,84.0,1138.2,30.1,84.1,555.3,468.7
3373,Rayalseema,1904,14.8,0.0,1.7,7.1,58.8,39.8,75.1,19.4,84.7,111.5,4.4,16.1,433.4,14.8,67.6,219.0,132.0
3374,Rayalseema,1905,6.5,6.8,17.0,18.3,44.2,66.1,50.9,219.3,36.5,180.2,55.4,2.0,703.4,13.3,79.6,372.9,237.6
3375,Rayalseema,1906,115.3,7.2,6.8,2.1,9.6,84.1,127.9,154.4,130.4,107.7,35.0,132.2,912.6,122.4,18.5,496.8,274.9
3376,Rayalseema,1907,1.1,0.0,6.5,82.5,8.6,50.5,100.5,34.3,97.7,60.0,140.7,58.0,640.4,1.1,97.7,283.0,258.7
3377,Rayalseema,1908,5.7,4.3,4.7,5.5,41.2,36.2,65.0,45.5,222.6,151.8,27.9,6.8,617.1,10.0,51.4,369.3,186.4
3378,Rayalseema,1909,89.2,0.0,0.0,42.2,105.4,34.8,61.5,290.1,205.0,29.4,12.8,0.3,870.6,89.2,147.6,591.4,42.4
3379,Rayalseema,1910,0.6,2.1,0.7,13.1,33.3,46.5,197.9,188.2,165.3,205.1,148.4,0.0,1001.1,2.7,47.0,597.9,353.5
3380,Rayalseema,1911,0.0,0.0,0.8,20.9,65.0,54.0,73.6,47.5,107.6,102.1,83.2,35.9,590.6,0.0,86.7,282.6,221.2
3381,Rayalseema,1912,1.1,4.1,0.6,5.6,24.3,35.4,67.3,93.3,132.0,157.8,223.8,0.2,745.5,5.3,30.5,328.0,381.8
3382,Rayalseema,1913,0.0,0.4,0.9,10.8,52.8,37.0,93.3,36.9,122.1,184.2,12.3,65.6,616.3,0.4,64.4,289.3,262.2
3383,Rayalseema,1914,2.4,1.3,1.2,23.5,53.2,65.3,72.5,130.0,171.9,83.4,61.3,12.4,678.3,3.6,77.9,439.6,157.1
3384,Rayalseema,1915,44.9,4.8,80.2,11.9,47.4,55.3,155.3,59.7,167.9,64.6,225.1,5.9,923.1,49.7,139.5,438.2,295.6
3385,Rayalseema,1916,0.0,1.3,0.0,7.9,32.9,48.1,210.1,160.2,182.9,252.5,140.9,10.4,1047.0,1.3,40.8,601.2,403.7
3386,Rayalseema,1917,4.5,35.6,7.2,5.4,63.0,86.5,63.0,171.5,185.6,183.8,105.1,21.9,933.1,40.1,75.6,506.6,310.8
3387,Rayalseema,1918,60.6,2.7,10.5,10.4,69.2,37.6,30.8,74.1,111.4,4.4,211.6,22.8,645.8,63.2,90.0,253.8,238.7
3388,Rayalseema,1919,24.8,0.0,22.4,14.6,51.5,72.3,151.8,33.0,237.8,79.0,180.6,22.7,890.5,24.8,88.4,494.9,282.3
3389,Rayalseema,1920,79.5,1.2,0.4,11.5,27.5,42.0,24.4,86.3,155.6,134.9,111.5,0.0,674.8,80.7,39.4,308.3,246.4
3390,Rayalseema,1921,43.2,0.0,0.0,40.7,9.1,58.6,180.3,93.3,84.4,185.8,43.0,5.2,743.6,43.2,49.8,416.6,234.0
3391,Rayalseema,1922,36.9,0.0,0.0,12.0,52.0,48.4,64.8,85.0,34.8,120.0,306.3,10.0,770.3,36.9,64.0,233.1,436.3
3392,Rayalseema,1923,23.0,8.5,18.0,17.6,23.7,40.6,58.6,24.8,167.4,96.7,19.6,17.3,515.8,31.6,59.3,291.5,133.6
3393,Rayalseema,1924,9.8,0.0,1.2,12.7,37.0,44.7,83.9,86.2,202.9,47.5,158.1,0.3,684.3,9.8,50.9,417.7,205.9
3394,Rayalseema,1925,0.0,0.0,5.9,18.3,125.9,33.9,106.3,135.7,85.2,137.3,108.0,109.0,865.5,0.0,150.1,361.1,354.3
3395,Rayalseema,1926,57.3,0.0,15.0,38.1,27.8,83.0,87.9,92.3,147.9,80.6,43.6,9.0,682.6,57.4,80.9,411.2,133.2
3396,Rayalseema,1927,2.9,1.9,0.0,1.2,29.8,67.8,98.7,76.1,191.6,60.2,150.8,1.0,682.0,4.8,31.0,434.2,212.1
3397,Rayalseema,1928,1.3,38.7,10.9,23.2,22.8,71.9,85.0,87.5,100.1,202.4,37.0,30.4,711.3,40.0,56.9,344.6,269.8
3398,Rayalseema,1929,11.0,10.3,0.2,35.4,31.1,66.6,36.6,45.7,165.7,146.5,109.4,38.2,696.6,21.3,66.7,314.6,294.1
3399,Rayalseema,1930,15.6,33.9,8.3,7.6,169.6,98.1,45.6,33.1,137.3,245.8,156.6,44.0,995.5,49.5,185.5,314.1,446.4
3400,Rayalseema,1931,0.2,0.0,2.1,8.9,53.9,92.0,101.2,32.1,137.0,135.7,92.4,63.6,719.2,0.2,64.9,362.3,291.8
3401,Rayalseema,1932,0.0,17.2,0.0,12.1,50.8,59.7,72.4,128.6,77.6,92.6,108.6,16.2,635.8,17.2,62.9,338.3,217.4
3402,Rayalseema,1933,0.0,1.7,9.4,14.8,47.7,23.5,74.8,181.7,56.3,124.6,42.0,101.7,678.2,1.7,71.9,336.2,268.4
3403,Rayalseema,1934,21.5,0.0,0.0,23.2,29.3,84.7,115.0,49.9,57.8,151.5,72.9,5.6,611.5,21.5,52.4,307.5,230.1
3404,Rayalseema,1935,8.5,0.6,1.8,22.9,17.5,79.7,92.6,226.1,113.9,171.4,35.8,11.5,782.3,9.0,42.2,512.3,218.7
3405,Rayalseema,1936,0.2,31.9,8.3,12.7,52.7,87.7,75.7,49.7,149.1,66.8,150.4,10.4,695.6,32.1,73.7,362.2,227.6
3406,Rayalseema,1937,0.5,9.0,6.2,93.5,25.9,55.7,105.0,63.7,110.4,161.2,123.0,21.3,775.4,9.5,125.6,334.8,305.5
3407,Rayalseema,1938,0.0,6.7,5.4,1.9,54.1,75.6,72.4,199.4,224.8,24.5,2.7,7.0,674.4,6.7,61.3,572.2,34.2
3408,Rayalseema,1939,17.4,0.0,18.3,72.9,10.2,59.3,50.0,85.4,142.5,163.0,177.0,2.2,798.2,17.4,101.4,337.2,342.2
3409,Rayalseema,1940,0.3,0.1,8.8,29.4,122.1,91.0,65.7,105.3,128.1,171.7,168.3,13.8,904.6,0.4,160.3,390.1,353.8
3410,Rayalseema,1941,5.6,7.3,0.0,7.5,38.3,34.3,25.7,57.5,173.8,108.8,98.3,96.2,653.5,12.9,45.8,291.4,303.3
3411,Rayalseema,1942,0.4,0.3,0.0,15.1,28.2,86.5,28.8,123.2,86.3,53.1,63.2,51.8,536.9,0.7,43.3,324.8,168.0
3412,Rayalseema,1943,22.0,1.8,0.4,26.6,239.8,33.4,88.1,78.1,134.3,309.2,95.7,7.3,1036.5,23.7,266.8,333.9,412.1
3413,Rayalseema,1944,0.2,10.4,86.9,9.9,21.2,87.5,144.2,69.0,151.5,180.0,141.1,15.7,917.4,10.6,118.0,452.0,336.8
3414,Rayalseema,1945,0.0,0.0,0.0,22.5,36.7,35.1,160.8,107.6,105.2,60.0,75.6,0.5,604.1,0.0,59.2,408.8,136.1
3415,Rayalseema,1946,1.7,4.1,7.9,11.8,41.8,42.6,60.0,88.4,151.1,87.4,258.2,198.7,953.7,5.8,61.4,342.2,544.3
3416,Rayalseema,1947,23.2,1.4,0.8,10.3,20.3,65.6,124.0,136.2,126.2,87.4,17.2,11.8,624.3,24.6,31.4,452.0,116.3
3417,Rayalseema,1948,4.2,1.1,4.1,32.5,36.9,33.2,82.9,105.8,77.7,108.8,113.4,8.1,608.9,5.3,73.6,299.7,230.3
3418,Rayalseema,1949,0.0,0.0,0.1,9.1,68.9,115.6,137.8,163.1,180.9,98.0,53.1,0.0,826.5,0.0,78.0,597.3,151.2
3419,Rayalseema,1950,0.2,5.9,3.4,0.7,38.3,31.4,66.8,85.2,136.4,101.5,40.9,0.2,510.9,6.1,42.4,319.8,142.6
3420,Rayalseema,1951,0.0,0.1,16.1,45.9,78.4,54.8,106.7,56.9,65.6,72.1,41.7,0.1,538.4,0.1,140.4,284.0,113.9
3421,Rayalseema,1952,0.0,4.3,1.2,12.2,183.5,55.8,59.6,81.9,52.6,108.7,7.4,134.2,701.2,4.3,196.9,249.8,250.2
3422,Rayalseema,1953,1.2,0.5,0.0,39.2,19.8,63.7,125.2,58.7,141.9,309.4,35.7,0.3,795.7,1.7,59.0,389.5,345.4
3423,Rayalseema,1954,13.4,0.0,11.9,8.8,35.4,50.6,208.4,79.3,73.0,222.4,0.0,82.0,785.4,13.4,56.1,411.4,304.5
3424,Rayalseema,1955,15.2,1.0,4.8,13.8,135.6,42.5,107.3,183.2,118.8,98.9,62.3,33.0,816.4,16.2,154.3,451.7,194.1
3425,Rayalseema,1956,3.6,0.1,0.0,56.2,59.4,90.6,144.0,72.3,168.6,220.3,79.7,36.0,931.0,3.7,115.6,475.6,336.0
3426,Rayalseema,1957,1.0,0.4,11.0,11.4,41.2,119.2,77.0,89.2,73.2,79.1,69.1,0.0,571.7,1.4,63.7,358.5,148.2
3427,Rayalseema,1958,2.6,6.2,4.4,30.8,44.1,31.1,65.6,219.2,93.5,202.7,88.2,19.8,808.4,8.8,79.3,409.5,310.7
3428,Rayalseema,1959,0.2,5.2,0.0,19.0,39.4,102.7,89.1,92.8,132.9,77.5,61.6,15.3,635.8,5.4,58.4,417.5,154.4
3429,Rayalseema,1960,0.5,0.0,5.0,6.6,41.5,55.5,89.9,27.1,224.0,59.8,227.1,7.2,744.0,0.5,53.1,396.5,294.0
3430,Rayalseema,1961,2.4,7.9,0.5,3.0,41.4,96.2,112.5,124.7,54.3,141.5,62.8,4.2,651.5,10.4,44.9,387.7,208.5
3431,Rayalseema,1962,1.9,4.0,5.4,44.8,77.5,54.2,40.4,117.1,140.7,231.4,34.4,64.4,816.3,5.9,127.7,352.5,330.3
3432,Rayalseema,1963,7.1,0.3,10.1,38.1,26.4,77.6,82.6,148.2,95.9,159.7,33.0,30.0,709.1,7.4,74.6,404.4,222.7
3433,Rayalseema,1964,0.0,0.0,0.0,2.0,12.0,56.6,213.4,89.4,225.2,51.0,128.4,13.6,791.6,0.0,13.9,584.5,193.1
3434,Rayalseema,1965,0.6,0.6,5.5,40.2,15.6,47.2,78.6,168.8,109.4,13.2,62.2,54.3,595.9,1.2,61.2,403.9,129.7
3435,Rayalseema,1966,6.1,0.2,0.0,9.7,45.2,94.5,96.7,129.1,143.9,94.2,247.9,36.6,904.1,6.3,54.9,464.2,378.7
3436,Rayalseema,1967,16.8,0.0,34.7,7.3,51.5,62.7,127.3,48.9,140.9,100.3,43.2,104.2,737.6,16.8,93.4,379.9,247.6
3437,Rayalseema,1968,0.1,2.6,10.8,38.1,21.2,45.2,77.9,13.6,150.4,113.7,83.6,66.8,623.9,2.6,70.1,287.0,264.2
3438,Rayalseema,1969,0.0,0.0,0.9,5.0,55.3,61.2,118.1,126.6,49.3,258.1,109.0,58.8,842.4,0.0,61.2,355.3,425.9
3439,Rayalseema,1970,0.1,14.2,2.9,12.3,76.7,57.7,107.5,201.3,131.2,107.9,64.1,0.5,776.4,14.3,91.9,497.6,172.6
3440,Rayalseema,1971,3.6,4.8,20.0,27.7,52.1,35.3,60.5,98.5,90.7,163.4,40.8,23.8,621.1,8.3,99.8,285.0,227.9
3441,Rayalseema,1972,3.2,0.7,0.0,13.8,89.2,110.8,30.8,27.4,131.5,218.1,108.3,92.3,826.0,3.9,103.0,300.4,418.7
3442,Rayalseema,1973,0.0,0.0,0.1,1.5,30.2,51.1,80.4,150.2,141.9,164.1,34.2,35.7,689.5,0.0,31.8,423.6,234.0
3443,Rayalseema,1974,0.0,0.0,0.0,7.8,61.7,67.3,94.5,68.5,204.9,194.1,29.5,0.0,728.5,0.0,69.6,435.3,223.6
3444,Rayalseema,1975,0.8,0.1,4.9,3.8,46.8,46.0,176.9,133.7,156.7,345.5,121.0,5.3,1041.6,0.9,55.5,513.4,471.8
3445,Rayalseema,1976,0.9,0.0,0.0,11.7,14.6,70.4,134.7,189.3,50.1,137.9,203.8,3.6,817.0,0.9,26.3,444.5,345.3
3446,Rayalseema,1977,0.4,0.4,2.2,22.5,70.4,98.6,87.4,140.2,51.3,217.0,175.1,1.0,866.6,0.8,95.2,377.4,393.2
3447,Rayalseema,1978,1.6,7.4,0.5,30.6,33.0,61.7,130.0,93.3,196.2,80.0,143.4,91.4,869.3,9.1,64.1,481.3,314.8
3448,Rayalseema,1979,3.2,19.4,0.0,7.0,96.6,49.7,72.2,79.7,155.3,61.5,256.6,12.3,813.4,22.6,103.6,356.8,330.4
3449,Rayalseema,1980,0.0,0.0,1.5,6.6,29.5,58.3,79.5,110.5,62.9,38.6,158.7,27.5,573.7,0.0,37.7,311.1,224.8
3450,Rayalseema,1981,7.9,0.0,20.5,10.4,39.3,61.4,100.7,115.2,210.0,141.7,37.6,40.6,785.2,7.9,70.3,487.1,219.9
3451,Rayalseema,1982,0.9,0.0,0.6,11.3,37.3,76.7,72.7,32.2,105.5,127.8,130.4,0.0,595.6,0.9,49.2,287.2,258.2
3452,Rayalseema,1983,0.0,1.0,3.9,4.7,54.6,54.8,110.0,193.0,272.5,125.1,35.9,87.5,943.0,1.0,63.2,630.3,248.6
3453,Rayalseema,1984,6.5,81.0,28.4,12.4,10.1,27.8,162.1,19.1,130.9,79.3,127.6,47.8,733.0,87.5,51.0,340.0,254.7
3454,Rayalseema,1985,17.7,0.0,4.2,11.9,13.7,52.1,134.3,77.8,72.3,121.1,140.2,40.6,685.8,17.7,29.8,336.4,301.9
