indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1992,2088.02004083238,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1991,2033.58258303281,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1990,2005.50049410401,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1989,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1988,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1987,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1986,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1985,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1984,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1983,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1982,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1981,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1980,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1979,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1978,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1977,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1976,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1975,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1974,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1973,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1972,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1971,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1970,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1969,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1968,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1967,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1966,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1965,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1964,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1963,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1962,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1961,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1960,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2024,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2023,5364.13797034407,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2022,5350.4766689956,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2021,5178.44718217164,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2020,5926.83450206641,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2019,6562.98898478581,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2018,6201.26341429761,,,0
