indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1984,70.236,,,0
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1983,69.991,,,0
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1982,69.669,,,0
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1981,69.344,,,0
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1980,69.014,,,0
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1979,68.642,,,0
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1978,68.258,,,0
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1977,67.833,,,0
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1976,67.411,,,0
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1975,66.95,,,0
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1974,66.442,,,0
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1973,65.95,,,0
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1972,65.447,,,0
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1971,64.975,,,0
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1970,64.49,,,0
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1969,63.963,,,0
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1968,63.47,,,0
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1967,62.909,,,0
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1966,62.401,,,0
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1965,61.721,,,0
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1964,61.267,,,0
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1963,60.625,,,0
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1962,58.824,,,0
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1961,59.387,,,0
"Life expectancy at birth, total (years)",Brunei Darussalam,BRN,1960,58.721,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2024,,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2023,71.146,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2022,70.925,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2021,67.452,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2020,68.817,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2019,70.349,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2018,70.08,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2017,69.953,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2016,69.733,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2015,69.52,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2014,69.292,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2013,69.064,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2012,68.862,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2011,68.629,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2010,68.364,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2009,68.267,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2008,68.085,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2007,67.914,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2006,67.664,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2005,67.531,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2004,65.521,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2003,67.134,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2002,66.954,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2001,66.583,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,2000,66.292,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1999,66.001,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1998,65.942,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1997,65.774,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1996,65.465,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1995,65.263,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1994,65.041,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1993,64.851,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1992,64.182,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1991,63.703,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1990,63.249,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1989,62.883,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1988,62.386,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1987,62.087,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1986,61.736,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1985,61.387,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1984,60.891,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1983,60.343,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1982,59.7,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1981,59.096,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1980,58.701,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1979,58.18,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1978,57.607,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1977,57.09,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1976,56.445,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1975,55.998,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1974,55.443,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1973,54.916,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1972,54.364,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1971,53.823,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1970,53.254,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1969,52.588,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1968,51.888,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1967,51.309,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1966,48.406,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1965,42.762,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1964,49.44,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1963,48.742,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1962,48.141,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1961,47.385,,,0
"Life expectancy at birth, total (years)",Indonesia,IDN,1960,46.835,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2024,,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2023,70.668,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2022,70.528,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2021,69.301,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2020,70.059,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2019,70.127,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2018,69.993,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2017,69.842,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2016,69.635,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2015,69.398,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2014,69.117,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2013,68.755,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2012,68.371,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2011,67.869,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2010,67.311,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2009,66.747,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2008,66.147,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2007,65.549,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2006,64.886,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2005,64.113,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2004,63.256,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2003,62.345,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2002,61.395,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2001,60.457,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,2000,59.491,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1999,58.611,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1998,57.859,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1997,57.266,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1996,56.832,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1995,56.562,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1994,56.221,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1993,56.036,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1992,55.747,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1991,55.582,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1990,55.205,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1989,54.768,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1988,54.433,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1987,53.674,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1986,51.555,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1985,50.799,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1984,50.089,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1983,49.383,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1982,48.755,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1981,48.035,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1980,47.498,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1979,41.072,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1978,11.573,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1977,11.295,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1976,11.632,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1975,12.784,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1974,39.296,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1973,39.078,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1972,38.909,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1971,38.7,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1970,38.628,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1969,45.935,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1968,45.586,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1967,45.193,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1966,44.948,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1965,44.497,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1964,44.044,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1963,43.612,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1962,43.079,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1961,42.588,,,0
"Life expectancy at birth, total (years)",Cambodia,KHM,1960,42.134,,,0
"Life expectancy at birth, total (years)",Lao PDR,LAO,2024,,,,0
"Life expectancy at birth, total (years)",Lao PDR,LAO,2023,68.964,,,0
"Life expectancy at birth, total (years)",Lao PDR,LAO,2022,68.715,,,0
"Life expectancy at birth, total (years)",Lao PDR,LAO,2021,67.807,,,0
"Life expectancy at birth, total (years)",Lao PDR,LAO,2020,68.339,,,0
